"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorLowerJaccard record1Value","[0] BookTitleComparatorLowerJaccard record2Value","[0] BookTitleComparatorLowerJaccard record1PreprocessedValue","[0] BookTitleComparatorLowerJaccard record2PreprocessedValue","[0] BookTitleComparatorLowerJaccard similarity","[0] BookTitleComparatorLowerJaccard postproccesedSimilarity","[1] BookAuthorComparatorLowerJaccard record1Value","[1] BookAuthorComparatorLowerJaccard record2Value","[1] BookAuthorComparatorLowerJaccard record1PreprocessedValue","[1] BookAuthorComparatorLowerJaccard record2PreprocessedValue","[1] BookAuthorComparatorLowerJaccard similarity","[1] BookAuthorComparatorLowerJaccard postproccesedSimilarity","[2] BookReleaseDateComparatorWeightedDateSimilarity record1Value","[2] BookReleaseDateComparatorWeightedDateSimilarity record2Value","[2] BookReleaseDateComparatorWeightedDateSimilarity record1PreprocessedValue","[2] BookReleaseDateComparatorWeightedDateSimilarity record2PreprocessedValue","[2] BookReleaseDateComparatorWeightedDateSimilarity similarity","[2] BookReleaseDateComparatorWeightedDateSimilarity postproccesedSimilarity"
"LinearCombinationMatchingRule","wiki_3547","bbe_17463","0.15555555555555553",,"The Mask of Loki","The Marquise of O— and Other Stories","the mask of loki","the marquise of o— and other stories","0.2222222222222222","0.2222222222222222","The Mask of Loki_Roger Zelazny","The Marquise of O— and Other Stories_Heinrich von Kleist","The Mask of Loki_Roger Zelazny","The Marquise of O— and Other Stories_Heinrich von Kleist","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10232","bbe_16544","0.2333333333333333",,"The Kagonesti","The Kalevala","the kagonesti","the kalevala","0.3333333333333333","0.3333333333333333","The Kagonesti_Douglas Niles","The Kalevala_Elias Lönnrot","The Kagonesti_Douglas Niles","The Kalevala_Elias Lönnrot","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_894","bbe_28514","0.2333333333333333",,"The Hunter","The Hunters","the hunter","the hunters","0.3333333333333333","0.3333333333333333","The Hunter_Donald E. Westlake","The Hunters_Chris Kuzneski","The Hunter_Donald E. Westlake","The Hunters_Chris Kuzneski","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7672","bbe_36966","0.0",,"Apocalypse","Apeirogon","apocalypse","apeirogon","0.0","0.0","Apocalypse_Troy Denning","Apeirogon_Colum McCann","Apocalypse_Troy Denning","Apeirogon_Colum McCann","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7790","bbe_43267","0.35",,"The Ghost and The Goth","The Ghost and Mrs. Jeffries","the ghost and the goth","the ghost and mrs. jeffries","0.5","0.5","The Ghost and The Goth_Stacey Kade","The Ghost and Mrs. Jeffries_Emily Brightwell","The Ghost and The Goth_Stacey Kade","The Ghost and Mrs. Jeffries_Emily Brightwell","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_2755","bbe_50659","0.0",,"Star","Stitches","star","stitches","0.0","0.0","Star_Danielle Steel","Stitches_David Small","Star_Danielle Steel","Stitches_David Small","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_3160","bbe_47002","0.09999999999999999",,"The Mathematics of Magic","Thuvia, Maid of Mars","the mathematics of magic","thuvia, maid of mars","0.14285714285714285","0.14285714285714285","The Mathematics of Magic_L. Sprague de Camp","Thuvia, Maid of Mars_Edgar Rice Burroughs","The Mathematics of Magic_L. Sprague de Camp","Thuvia, Maid of Mars_Edgar Rice Burroughs","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11625","bbe_28444","0.0",,"Unfettered","Unrequited","unfettered","unrequited","0.0","0.0","Unfettered_Peter V. Brett","Unrequited_Alisa Mullen","Unfettered_Peter V. Brett","Unrequited_Alisa Mullen","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_4736","bbe_45630","NaN",,"March Upcountry","March Upcountry","march upcountry","march upcountry","1.0","1.0","March Upcountry_John Ringo","March Upcountry_John Ringo","March Upcountry_John Ringo","March Upcountry_John Ringo","1.0","1.0",,,,,,
"LinearCombinationMatchingRule","wiki_1659","bbe_23060","0.13999999999999999",,"The Adventure of Silver Blaze","The Adventures of Dwarfgiants: Serpent of the Sulphur Sea","the adventure of silver blaze","the adventures of dwarfgiants: serpent of the sulphur sea","0.2","0.2","The Adventure of Silver Blaze_Arthur Conan Doyle","The Adventures of Dwarfgiants: Serpent of the Sulphur Sea_Steven Jacklin","The Adventure of Silver Blaze_Arthur Conan Doyle","The Adventures of Dwarfgiants: Serpent of the Sulphur Sea_Steven Jacklin","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8985","bbe_27213","0.2333333333333333",,"The Valley of Adventure","The Vampire of Ropraz","the valley of adventure","the vampire of ropraz","0.3333333333333333","0.3333333333333333","The Valley of Adventure_Enid Blyton","The Vampire of Ropraz_Jacques Chessex","The Valley of Adventure_Enid Blyton","The Vampire of Ropraz_Jacques Chessex","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11552","bbe_12058","0.0",,"Wither","Witch","wither","witch","0.0","0.0","Wither_John Passarella","Witch_Marie Brennan","Wither_John Passarella","Witch_Marie Brennan","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8958","bbe_22323","0.19999999999999998",,"The Magistrates of the Roman Republic","The Magic of Oz","the magistrates of the roman republic","the magic of oz","0.2857142857142857","0.2857142857142857","The Magistrates of the Roman Republic_Thomas Robert Shannon Broughton","The Magic of Oz_L. Frank Baum","The Magistrates of the Roman Republic_Thomas Robert Shannon Broughton","The Magic of Oz_L. Frank Baum","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10252","bbe_37369","0.0",,"Checkers","Charmed","checkers","charmed","0.0","0.0","Checkers_John Marsden","Charmed_K.R. Thompson","Checkers_John Marsden","Charmed_K.R. Thompson","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_9909","bbe_5040","NaN","0","A Dance with Dragons","A Dance with Dragons 2: After the Feast","a dance with dragons","a dance with dragons 2: after the feast","0.5","0.5","A Dance with Dragons_George R. R. Martin","A Dance with Dragons 2: After the Feast_George R.R. Martin","A Dance with Dragons_George R. R. Martin","A Dance with Dragons 2: After the Feast_George R.R. Martin","1.0","1.0",,,,,,
"LinearCombinationMatchingRule","wiki_7653","bbe_28471","0.0",,"Locomotive","Lowball","locomotive","lowball","0.0","0.0","Locomotive_Brian Floca","Lowball_George R.R. Martin","Locomotive_Brian Floca","Lowball_George R.R. Martin","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8092","bbe_37973","0.19999999999999998",,"The Return of Solar Pons","The Revenge of the Dwarves","the return of solar pons","the revenge of the dwarves","0.2857142857142857","0.2857142857142857","The Return of Solar Pons_August Derleth","The Revenge of the Dwarves_Markus Heitz","The Return of Solar Pons_August Derleth","The Revenge of the Dwarves_Markus Heitz","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7917","bbe_51833","0.0",,"Cryptonomicon","Crossroads","cryptonomicon","crossroads","0.0","0.0","Cryptonomicon_Neal Stephenson","Crossroads_Jeanne C. Stein","Cryptonomicon_Neal Stephenson","Crossroads_Jeanne C. Stein","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_9100","bbe_11984","0.5125","0","The Secret of the Wooden Lady","The Secret of Red Gate Farm","the secret of the wooden lady","the secret of red gate farm","0.375","0.375","The Secret of the Wooden Lady_Carolyn Keene","The Secret of Red Gate Farm_Carolyn Keene","The Secret of the Wooden Lady_Carolyn Keene","The Secret of Red Gate Farm_Carolyn Keene","1.0","1.0",,,,,,
"LinearCombinationMatchingRule","wiki_9544","bbe_41873","0.0",,"Malorie","Magnolia","malorie","magnolia","0.0","0.0","Malorie_Josh Malerman","Magnolia_Pet Torres","Malorie_Josh Malerman","Magnolia_Pet Torres","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8358","bbe_14941","0.42",,"Death of a Colonial","Death of a Naturalist","death of a colonial","death of a naturalist","0.6","0.6","Death of a Colonial_Bruce Alexander Cook","Death of a Naturalist_Seamus Heaney","Death of a Colonial_Bruce Alexander Cook","Death of a Naturalist_Seamus Heaney","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1193","bbe_29304","0.0",,"Revenger","Reunion","revenger","reunion","0.0","0.0","Revenger_Alastair Reynolds","Reunion_Ally Condie","Revenger_Alastair Reynolds","Reunion_Ally Condie","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_6821","bbe_7914","0.19999999999999998",,"Tara of the Twilight","Tales of the South Pacific","tara of the twilight","tales of the south pacific","0.2857142857142857","0.2857142857142857","Tara of the Twilight_Lin Carter","Tales of the South Pacific_James A. Michener","Tara of the Twilight_Lin Carter","Tales of the South Pacific_James A. Michener","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5006","bbe_37839","0.0",,"Quark/4","Queen","quark/4","queen","0.0","0.0","Quark/4_Samuel R. Delany","Queen_Alex Haley","Quark/4_Samuel R. Delany","Queen_Alex Haley","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10058","bbe_5946","0.0",,"Icerigger","Icefire","icerigger","icefire","0.0","0.0","Icerigger_Alan Dean Foster","Icefire_Chris d'Lacey","Icerigger_Alan Dean Foster","Icefire_Chris d'Lacey","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_9168","bbe_8325","0.13999999999999999",,"Behind the Paint","Beyond the Pale:","behind the paint","beyond the pale:","0.2","0.2","Behind the Paint_Joseph Bruce","Beyond the Pale:_E.J. Wood","Behind the Paint_Joseph Bruce","Beyond the Pale:_E.J. Wood","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11445","bbe_49491","0.0",,"Haunted","Haven","haunted","haven","0.0","0.0","Haunted_Chuck Palahniuk","Haven_Justin Kemppainen","Haunted_Chuck Palahniuk","Haven_Justin Kemppainen","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_6770","bbe_1059","0.09999999999999999",,"Three Tales of Horror","The Tale of Despereaux","three tales of horror","the tale of despereaux","0.14285714285714285","0.14285714285714285","Three Tales of Horror_H. P. Lovecraft","The Tale of Despereaux_Kate DiCamillo","Three Tales of Horror_H. P. Lovecraft","The Tale of Despereaux_Kate DiCamillo","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10220","bbe_1255","0.19999999999999998",,"The Making of a Teacher","The Mayor of Casterbridge","the making of a teacher","the mayor of casterbridge","0.2857142857142857","0.2857142857142857","The Making of a Teacher_Carol Lee Flinders","The Mayor of Casterbridge_Thomas Hardy","The Making of a Teacher_Carol Lee Flinders","The Mayor of Casterbridge_Thomas Hardy","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7073","bbe_15053","0.15",,"The Book of Wonder","The Book of Mirdad: The strange story of a monastery which was once called The Ark","the book of wonder","the book of mirdad: the strange story of a monastery which was once called the ark","0.21428571428571427","0.21428571428571427","The Book of Wonder_Edward Plunkett, 18th Baron of Dunsany","The Book of Mirdad: The strange story of a monastery which was once called The Ark_Mikhail Naimy","The Book of Wonder_Edward Plunkett, 18th Baron of Dunsany","The Book of Mirdad: The strange story of a monastery which was once called The Ark_Mikhail Naimy","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8657","bbe_26062","0.2333333333333333",,"The Dragon of Despair","The Dream of Scipio","the dragon of despair","the dream of scipio","0.3333333333333333","0.3333333333333333","The Dragon of Despair_Jane Lindskold","The Dream of Scipio_Iain Pears","The Dragon of Despair_Jane Lindskold","The Dream of Scipio_Iain Pears","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5695","bbe_30866","0.0",,"Br-r-r-!","Breathless","br-r-r-!","breathless","0.0","0.0","Br-r-r-!_David H. Keller","Breathless_Jessica Warman","Br-r-r-!_David H. Keller","Breathless_Jessica Warman","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_3996","bbe_13301","0.05",,"Miss Mapp","Midnight Mass","miss mapp","midnight mass","0.0","0.0","Miss Mapp_E. F. Benson","Midnight Mass_F. Paul Wilson","Miss Mapp_E. F. Benson","Midnight Mass_F. Paul Wilson","0.2","0.2",,,,,,
"LinearCombinationMatchingRule","wiki_10252","bbe_16432","0.0",,"Checkers","Changeling","checkers","changeling","0.0","0.0","Checkers_John Marsden","Changeling_Cate Tiernan","Checkers_John Marsden","Changeling_Cate Tiernan","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7657","bbe_30746","0.06999999999999999",,"Pride and Prejudice and Zombies: Dawn of the Dreadfuls","Predator and Prey","pride and prejudice and zombies: dawn of the dreadfuls","predator and prey","0.1","0.1","Pride and Prejudice and Zombies: Dawn of the Dreadfuls_Steve Hockensmith","Predator and Prey_Christopher Golden","Pride and Prejudice and Zombies: Dawn of the Dreadfuls_Steve Hockensmith","Predator and Prey_Christopher Golden","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_2307","bbe_47294","0.2333333333333333",,"The Killer","The Kid:","the killer","the kid:","0.3333333333333333","0.3333333333333333","The Killer_Colin Wilson","The Kid:_Dan Savage","The Killer_Colin Wilson","The Kid:_Dan Savage","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1874","bbe_9112","0.20249999999999999",,"The Bowl of Baal","The Book of Psalms: A Translation with Commentary","the bowl of baal","the book of psalms: a translation with commentary","0.2","0.2","The Bowl of Baal_Robert Ames Bennet","The Book of Psalms: A Translation with Commentary_Robert Alter","The Bowl of Baal_Robert Ames Bennet","The Book of Psalms: A Translation with Commentary_Robert Alter","0.25","0.25",,,,,,
"LinearCombinationMatchingRule","wiki_11754","bbe_35061","0.11666666666666665",,"The Adventures of Sajo and her Beaver People","The Adventure of the Bruce-Partington Plans","the adventures of sajo and her beaver people","the adventure of the bruce-partington plans","0.16666666666666666","0.16666666666666666","The Adventures of Sajo and her Beaver People_Grey Owl","The Adventure of the Bruce-Partington Plans_Arthur Conan Doyle","The Adventures of Sajo and her Beaver People_Grey Owl","The Adventure of the Bruce-Partington Plans_Arthur Conan Doyle","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1406","bbe_213","0.0",,"Fail-Safe","Fallen","fail-safe","fallen","0.0","0.0","Fail-Safe_Eugene Burdick","Fallen_Lauren Kate","Fail-Safe_Eugene Burdick","Fallen_Lauren Kate","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5447","bbe_6123","0.175",,"The Girl Who Raced Fairyland All the Way Home","The Girl Who Was Supposed to Die","the girl who raced fairyland all the way home","the girl who was supposed to die","0.25","0.25","The Girl Who Raced Fairyland All the Way Home_Catherynne M. Valente","The Girl Who Was Supposed to Die_April Henry","The Girl Who Raced Fairyland All the Way Home_Catherynne M. Valente","The Girl Who Was Supposed to Die_April Henry","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7862","bbe_29943","0.15555555555555553",,"The Last of the Jedi: Return of the Dark Side","The Language of Sisters","the last of the jedi: return of the dark side","the language of sisters","0.2222222222222222","0.2222222222222222","The Last of the Jedi: Return of the Dark Side_Jude Watson","The Language of Sisters_Amy Yurk","The Last of the Jedi: Return of the Dark Side_Jude Watson","The Language of Sisters_Amy Yurk","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8213","bbe_14473","0.0",,"Satori","Sauve-Moi","satori","sauve-moi","0.0","0.0","Satori_Dennis Schmidt","Sauve-Moi_Guillaume Musso","Satori_Dennis Schmidt","Sauve-Moi_Guillaume Musso","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_3637","bbe_10131","0.0",,"Madonnaland","Masterpiece","madonnaland","masterpiece","0.0","0.0","Madonnaland_Alina Simone","Masterpiece_Elise Broach","Madonnaland_Alina Simone","Masterpiece_Elise Broach","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1039","bbe_23776","0.0",,"Wanderer","Wanted!","wanderer","wanted!","0.0","0.0","Wanderer_Dennis Schmidt","Wanted!_Caroline B. Cooney","Wanderer_Dennis Schmidt","Wanted!_Caroline B. Cooney","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_4112","bbe_15499","0.16153846153846155",,"The Secret Life of Damian Spinelli","The Secret Lives of Men and Women: A PostSecret Book","the secret life of damian spinelli","the secret lives of men and women: a postsecret book","0.23076923076923078","0.23076923076923078","The Secret Life of Damian Spinelli_Carolyn Hennesy","The Secret Lives of Men and Women: A PostSecret Book_Frank Warren","The Secret Life of Damian Spinelli_Carolyn Hennesy","The Secret Lives of Men and Women: A PostSecret Book_Frank Warren","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1326","bbe_40495","0.0",,"Traces","Treasure","traces","treasure","0.0","0.0","Traces_Stephen Baxter","Treasure_Clive Cussler","Traces_Stephen Baxter","Treasure_Clive Cussler","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5868","bbe_39469","0.0",,"Frost","Frysepunktet","frost","frysepunktet","0.0","0.0","Frost_Donald Wandrei","Frysepunktet_Anders Bodelsen","Frost_Donald Wandrei","Frysepunktet_Anders Bodelsen","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7627","bbe_20577","0.0",,"Holes","Horn-Horn","holes","horn-horn","0.0","0.0","Holes_Louis Sachar","Horn-Horn_A.D.T. McLellan","Holes_Louis Sachar","Horn-Horn_A.D.T. McLellan","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_4831","bbe_49955","0.35",,"The Adventures of Alyx","The Adventures of Captain Hatteras","the adventures of alyx","the adventures of captain hatteras","0.5","0.5","The Adventures of Alyx_Joanna Russ","The Adventures of Captain Hatteras_Jules Verne","The Adventures of Alyx_Joanna Russ","The Adventures of Captain Hatteras_Jules Verne","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_4294","bbe_51086","0.0",,"Dracula","Dragonsblood","dracula","dragonsblood","0.0","0.0","Dracula_Bram Stoker","Dragonsblood_Todd McCaffrey","Dracula_Bram Stoker","Dragonsblood_Todd McCaffrey","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_6001","bbe_27944","0.0",,"الأستاذ الدائم","العالم الضيق","الأستاذ الدائم","العالم الضيق","0.0","0.0","الأستاذ الدائم_John Kenneth Galbraith","العالم الضيق_نجيب الكيلاني","الأستاذ الدائم_John Kenneth Galbraith","العالم الضيق_نجيب الكيلاني","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1435","bbe_985","0.2333333333333333",,"The Cockatoos","The Collector","the cockatoos","the collector","0.3333333333333333","0.3333333333333333","The Cockatoos_Patrick White","The Collector_John Fowles","The Cockatoos_Patrick White","The Collector_John Fowles","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5513","bbe_49523","0.0",,"Living","Listed","living","listed","0.0","0.0","Living_Henry Green","Listed_Noelle Adams","Living_Henry Green","Listed_Noelle Adams","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1142","bbe_11491","0.19999999999999998",,"The Streets of Ankh-Morpork","The Story of Civilization","the streets of ankh-morpork","the story of civilization","0.2857142857142857","0.2857142857142857","The Streets of Ankh-Morpork_Stephen Briggs","The Story of Civilization_Will Durant","The Streets of Ankh-Morpork_Stephen Briggs","The Story of Civilization_Will Durant","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_2121","bbe_8797","0.0",,"SuperFreakonomics","Suspect","superfreakonomics","suspect","0.0","0.0","SuperFreakonomics_Steven D. Levitt","Suspect_Robert Crais","SuperFreakonomics_Steven D. Levitt","Suspect_Robert Crais","0.0","0.0",,,,,,
